Model:	LI-7200 Enclosed CO2/H2O Analyzer
SN:	72H-0848
Instrument:	LATICE-Flux_Finse
File Type:	2
Software Version:	8.7.5
Timestamp:	09:30:00
Timezone:	UTC
DATAH	Seconds	Nanoseconds	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 (mmol/m^3)	H2O (mmol/m^3)	Total Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	CO2 dry(umol/mol)	H2O dry(mmol/mol)	Cell Temperature (C)	Temperature In (C)	Temperature Out (C)	Average Signal Strength	CO2 Signal Strength	H2O Signal Strength	Delta Signal Strength	Flow Rate (lpm)	CHK
DATA	1534152611	400000000	8191	1	2018-08-13	09:30:11:400	14.2029	233.269	86.291	-1.09074	1.00401	-0.281357	337.186	395.007	6.48764	13.637	15.5463	13.1596	101.686	101.271	102.101	-0.829625	14.7937	 57
DATA	1534152611	500000000	8191	1	2018-08-13	09:30:11:500	14.2045	233.341	86.2958	-1.1091	0.921361	-0.432621	337.249	395.098	6.49041	13.7094	15.6125	13.2337	101.69	101.276	102.105	-0.829136	14.7937	101
DATA	1534152611	600000000	8191	1	2018-08-13	09:30:11:600	14.1958	233.398	86.2886	-1.29582	0.952991	-0.0663217	337.266	394.741	6.49007	13.6854	15.6099	13.2043	101.686	101.271	102.101	-0.829625	14.7937	 51
DATA	1534152611	700000000	8191	1	2018-08-13	09:30:11:700	14.2045	232.758	86.2921	-1.21726	0.985642	-0.141316	337.312	394.962	6.47192	13.6487	15.5489	13.1737	101.686	101.271	102.101	-0.829625	14.7937	233
DATA	1534152611	800000000	8191	1	2018-08-13	09:30:11:800	14.2028	232.183	86.2855	-1.37643	1.20807	-0.237227	337.043	394.977	6.45697	13.6321	15.5222	13.1596	101.687	101.271	102.103	-0.831687	14.7937	176
DATA	1534152611	900000000	8191	1	2018-08-13	09:30:11:900	14.2051	231.958	86.2874	-1.39378	1.3346	-0.317069	337.058	394.992	6.44988	13.6673	15.5908	13.1864	101.69	101.273	102.107	-0.833523	14.7937	112
DATA	1534152612	0	8191	1	2018-08-13	09:30:12:000	14.2187	225.761	86.2994	-1.37847	1.47744	-0.324976	337.121	395.367	6.27755	13.6273	15.4929	13.1609	101.692	101.276	102.109	-0.833285	14.7937	 74
DATA	1534152612	100000000	8191	1	2018-08-13	09:30:12:100	14.2225	223.11	86.2928	-1.44071	1.49377	-0.24539	336.947	395.373	6.20231	13.6539	15.498	13.1928	101.692	101.273	102.111	-0.837672	14.7937	 13
DATA	1534152612	200000000	8191	1	2018-08-13	09:30:12:200	14.2141	223.277	86.2916	-1.53662	1.35296	-0.0140296	337.026	395.121	6.20659	13.5959	15.5145	13.1162	101.69	101.273	102.107	-0.833523	14.7937	144
DATA	1534152612	300000000	8191	1	2018-08-13	09:30:12:300	14.2168	224.461	86.2976	-1.44173	1.38357	0.0905546	337.122	395.215	6.23979	13.5966	15.5184	13.1162	101.689	101.271	102.107	-0.835836	14.7937	190
DATA	1534152612	400000000	8191	1	2018-08-13	09:30:12:400	14.2072	226.092	86.2934	-1.58356	0.952991	0.190037	337.184	394.916	6.28467	13.6071	15.4942	13.1354	101.69	101.276	102.105	-0.829136	14.7937	136
DATA	1534152612	500000000	8191	1	2018-08-13	09:30:12:500	14.2053	228.686	86.2941	-1.85497	0.809124	0.102543	337.073	395.046	6.35969	13.6529	15.5541	13.1776	101.69	101.274	102.107	-0.833523	14.7937	140
DATA	1534152612	600000000	8191	1	2018-08-13	09:30:12:600	14.2125	228.088	86.2947	-1.80701	0.841775	-0.301253	337.09	395.232	6.34284	13.6597	15.6291	13.1674	101.689	101.271	102.107	-0.835836	14.7937	183
DATA	1534152612	700000000	8191	1	2018-08-13	09:30:12:700	14.2149	226.529	86.2951	-1.47234	0.712193	-0.46068	337.233	395.189	6.29773	13.6812	15.5273	13.2197	101.687	101.271	102.103	-0.831699	14.7937	193
DATA	1534152612	800000000	8191	1	2018-08-13	09:30:12:800	14.2078	226.744	86.2916	-1.45704	0.824429	-0.46068	337.344	395.005	6.30395	13.6253	15.5541	13.1431	101.687	101.271	102.103	-0.831699	14.7937	171
DATA	1534152612	900000000	8191	1	2018-08-13	09:30:12:900	14.2122	226.507	86.2916	-1.05809	0.555061	-0.380839	337.249	395.095	6.29686	13.6406	15.5591	13.161	101.69	101.274	102.107	-0.833523	14.7937	131
DATA	1534152613	0	8191	1	2018-08-13	09:30:13:000	14.2138	225.587	86.2951	-1.32847	0.984621	-0.405072	337.008	395.084	6.27039	13.5924	15.5273	13.1086	101.691	101.274	102.109	-0.835598	14.7937	 99
DATA	1534152613	100000000	8191	1	2018-08-13	09:30:13:100	14.2186	222.564	86.2951	-1.48969	1.0989	-0.36885	336.96	395.248	6.18682	13.6014	15.4854	13.1304	101.694	101.276	102.111	-0.835359	14.7937	 46
DATA	1534152613	200000000	8191	1	2018-08-13	09:30:13:200	14.2243	220.585	86.2886	-1.48969	1.36929	-0.277786	336.786	395.388	6.13153	13.5995	15.5273	13.1176	101.693	101.274	102.111	-0.837672	14.7937	220
DATA	1534152613	300000000	8191	1	2018-08-13	09:30:13:300	14.2264	218.568	86.291	-1.40806	1.30501	-0.0619852	336.915	395.323	6.07357	13.585	15.4548	13.1176	101.689	101.269	102.109	-0.840235	14.7937	120
DATA	1534152613	400000000	8191	1	2018-08-13	09:30:13:400	14.2229	217.292	86.2934	-1.31419	1.30399	-0.0614751	336.899	395.25	6.03846	13.6111	15.4879	13.1418	101.691	101.271	102.111	-0.839984	14.7937	182
DATA	1534152613	500000000	8191	1	2018-08-13	09:30:13:500	14.2258	216.824	86.2941	-1.154	1.27338	-0.208658	336.947	395.36	6.0259	13.6409	15.479	13.1814	101.695	101.276	102.113	-0.837433	14.7937	187
DATA	1534152613	600000000	8191	1	2018-08-13	09:30:13:600	14.2277	216.626	86.2982	-1.13869	1.41724	-0.113257	336.884	395.335	6.01925	13.5993	15.5058	13.1227	101.693	101.274	102.112	-0.837672	14.7937	187
DATA	1534152613	700000000	8191	1	2018-08-13	09:30:13:700	14.2221	216.191	86.2947	-1.20195	1.41316	-0.149734	336.899	395.255	6.0083	13.6322	15.5833	13.1444	101.69	101.271	102.109	-0.83791	14.7937	 13
DATA	1534152613	800000000	8191	1	2018-08-13	09:30:13:800	14.2253	216.326	86.3012	-1.08972	1.41622	-0.126011	336.915	395.377	6.01253	13.6059	15.5643	13.1163	101.692	101.272	102.112	-0.839996	14.7937	151
DATA	1534152613	900000000	8191	1	2018-08-13	09:30:13:900	14.2261	216.351	86.2977	-1.23562	1.11318	0.0545878	337.138	395.389	6.01308	13.6294	15.5286	13.1546	101.689	101.269	102.109	-0.840235	14.7937	196
DATA	1534152614	0	8191	1	2018-08-13	09:30:14:000	14.2226	218.378	86.2994	-1.3601	1.12849	0.154325	336.98	395.318	6.06985	13.6068	15.4867	13.1368	101.694	101.276	102.112	-0.835359	14.7937	176
DATA	1534152614	100000000	8191	1	2018-08-13	09:30:14:100	14.223	218.836	86.2928	-1.05911	1.0489	-0.0663217	337.01	395.317	6.08238	13.642	15.5045	13.1764	101.691	101.272	102.109	-0.837922	14.7937	  1
DATA	1534152614	200000000	8191	1	2018-08-13	09:30:14:200	14.2198	219.292	86.2976	-0.993804	0.922381	0.0339261	336.962	395.286	6.09593	13.6376	15.5694	13.1546	101.692	101.274	102.109	-0.835598	14.7937	 74
DATA	1534152614	300000000	8191	1	2018-08-13	09:30:14:300	14.2194	219.098	86.2959	-0.930544	0.969316	-0.0775453	336.946	395.239	6.09	13.6323	15.5987	13.1407	101.694	101.276	102.112	-0.835371	14.7937	205
DATA	1534152614	400000000	8191	1	2018-08-13	09:30:14:400	14.2203	217.749	86.2922	-1.09074	1.13053	-0.109176	336.961	395.202	6.05155	13.622	15.5426	13.1419	101.693	101.274	102.112	-0.837672	14.7937	 93
DATA	1534152614	500000000	8191	1	2018-08-13	09:30:14:500	14.2252	216.932	86.2916	-1.04176	1.21012	-0.102033	336.96	395.38	6.02948	13.6129	15.5019	13.1406	101.695	101.276	102.114	-0.837421	14.7937	 37
DATA	1534152614	600000000	8191	1	2018-08-13	09:30:14:600	14.2223	216.758	86.291	-1.02543	1.09788	-0.0538226	337.027	395.307	6.02479	13.5975	15.5172	13.1176	101.692	101.272	102.112	-0.839996	14.7937	187
DATA	1534152614	700000000	8191	1	2018-08-13	09:30:14:700	14.2215	216.922	86.2976	-1.02646	1.00197	-0.165294	336.916	395.257	6.02887	13.6009	15.5083	13.124	101.694	101.274	102.114	-0.839734	14.7937	128
DATA	1534152614	800000000	8191	1	2018-08-13	09:30:14:800	14.2186	216.625	86.2898	-1.3948	0.79484	-0.217331	337.188	395.166	6.02046	13.6131	15.5083	13.1393	101.689	101.269	102.109	-0.840235	14.7937	143
DATA	1534152614	900000000	8191	1	2018-08-13	09:30:14:900	14.2175	216.959	86.2916	-1.66212	0.679542	-0.126011	336.961	395.219	6.03105	13.5911	15.5719	13.0959	101.694	101.276	102.112	-0.835359	14.7937	239
DATA	1534152615	0	8191	1	2018-08-13	09:30:15:000	14.216	216.768	86.2886	-2.01516	0.729538	-0.284928	337.042	395.16	6.02546	13.6593	15.591	13.1764	101.691	101.272	102.109	-0.837922	14.7937	211
DATA	1534152615	100000000	8191	1	2018-08-13	09:30:15:100	14.2233	216.695	86.2964	-1.83966	0.49078	-0.21376	336.945	395.322	6.02281	13.6081	15.5389	13.1254	101.693	101.274	102.112	-0.837684	14.7937	134
DATA	1534152615	200000000	8191	1	2018-08-13	09:30:15:200	14.2236	216.816	86.2874	-1.74477	0.48874	0.0862181	336.916	395.238	6.02478	13.615	15.4868	13.1471	101.691	101.272	102.11	-0.837922	14.7937	 96
DATA	1534152615	300000000	8191	1	2018-08-13	09:30:15:300	14.2262	216.502	86.2922	-1.56825	0.696888	-0.0737191	336.946	395.406	6.01751	13.6367	15.5491	13.1586	101.69	101.269	102.11	-0.840235	14.7937	188
DATA	1534152615	400000000	8191	1	2018-08-13	09:30:15:400	14.2252	216.309	86.2934	-1.58458	0.536695	0.00688725	336.994	395.35	6.01171	13.6559	15.5071	13.193	101.687	101.267	102.108	-0.840473	14.7937	203
DATA	1534152615	500000000	8191	1	2018-08-13	09:30:15:500	14.2256	216.058	86.3018	-1.47234	0.554041	-0.237738	336.881	395.338	6.00439	13.5999	15.5338	13.1164	101.691	101.272	102.11	-0.837922	14.7937	178
DATA	1534152615	600000000	8191	1	2018-08-13	09:30:15:600	14.2272	215.725	86.2977	-1.31419	0.0438743	-0.0696377	336.915	395.406	5.99551	13.6633	15.4779	13.2096	101.69	101.269	102.11	-0.840235	14.7937	  0
DATA	1534152615	700000000	8191	1	2018-08-13	09:30:15:700	14.2248	215.858	86.3001	-1.07441	0.188762	-0.105604	336.992	395.303	5.99863	13.6212	15.4664	13.1598	101.689	101.269	102.108	-0.838161	14.7937	245
DATA	1534152615	800000000	8191	1	2018-08-13	09:30:15:800	14.2265	215.793	86.3026	-1.2193	0.393849	-0.0300998	336.978	395.263	5.99549	13.5686	15.4486	13.0986	101.69	101.269	102.11	-0.840235	14.7937	177
DATA	1534152615	900000000	8191	1	2018-08-13	09:30:15:900	14.227	215.683	86.3067	-1.28256	0.635668	-0.00586692	336.946	395.326	5.9932	13.5737	15.4741	13.0986	101.691	101.272	102.11	-0.837922	14.7937	216
DATA	1534152616	0	8191	1	2018-08-13	09:30:16:000	14.2253	215.476	86.2983	-1.10706	0.681583	-0.0298447	336.929	395.353	5.98856	13.6393	15.4855	13.1777	101.69	101.269	102.11	-0.840235	14.7937	 79
DATA	1534152616	100000000	8191	1	2018-08-13	09:30:16:100	14.2299	215.587	86.3049	-1.31113	0.668318	-0.156876	336.947	395.424	5.99079	13.5732	15.4257	13.1101	101.693	101.274	102.112	-0.837684	14.7937	244
DATA	1534152616	200000000	8191	1	2018-08-13	09:30:16:200	14.2258	215.632	86.3008	-1.40704	0.600976	-0.16963	336.915	395.255	5.99121	13.5667	15.4957	13.0845	101.693	101.274	102.112	-0.837684	14.7937	186
DATA	1534152616	300000000	8191	1	2018-08-13	09:30:16:300	14.2274	215.737	86.2971	-1.20399	0.82647	-0.145142	336.994	395.289	5.99396	13.5931	15.525	13.1101	101.698	101.279	102.116	-0.837183	14.7937	154
DATA	1534152616	400000000	8191	1	2018-08-13	09:30:16:400	14.2249	215.981	86.3008	-0.97952	0.825449	-0.401246	337.089	395.317	6.00221	13.5366	15.4524	13.0577	101.696	101.279	102.114	-0.835109	14.4185	223
DATA	1534152616	500000000	8191	1	2018-08-13	09:30:16:500	14.2259	216.434	86.2989	-0.963194	0.682603	-0.472924	336.945	395.361	6.01506	13.6084	15.4741	13.142	101.695	101.276	102.114	-0.837433	14.4185	232
DATA	1534152616	600000000	8191	1	2018-08-13	09:30:16:600	14.2232	216.281	86.2971	-1.23358	0.825449	0.070403	337.027	395.35	6.01179	13.6339	15.5148	13.1637	101.69	101.269	102.11	-0.840235	14.4185	  8
DATA	1534152616	700000000	8191	1	2018-08-13	09:30:16:700	14.2231	216.555	86.3006	-1.47438	0.808104	-0.556592	336.993	395.378	6.01986	13.6334	15.553	13.1536	101.694	101.274	102.114	-0.839746	14.4185	190
DATA	1534152616	800000000	8191	1	2018-08-13	09:30:16:800	14.2262	214.504	86.2916	-0.884629	1.04788	-0.771627	336.98	395.324	5.96071	13.6513	15.5403	13.1791	101.69	101.27	102.11	-0.840235	14.4185	 27
DATA	1534152616	900000000	8191	1	2018-08-13	09:30:16:900	14.2267	214.793	86.2964	-1.05911	0.951971	-0.309416	336.93	395.419	5.96998	13.6452	15.5098	13.1791	101.696	101.277	102.116	-0.839496	14.4185	234
DATA	1534152617	0	8191	1	2018-08-13	09:30:17:000	14.228	213.852	86.2898	-1.28154	0.810144	-0.436958	336.961	395.425	5.94339	13.608	15.4614	13.1446	101.693	101.274	102.112	-0.837672	14.4185	255
DATA	1534152617	100000000	8191	1	2018-08-13	09:30:17:100	14.2299	213.131	86.2916	-1.10808	0.681583	-0.436958	337.104	395.515	5.9239	13.6268	15.5149	13.1548	101.692	101.272	102.112	-0.839984	14.4185	183
DATA	1534152617	200000000	8191	1	2018-08-13	09:30:17:200	14.2312	212.872	86.2939	-1.09176	0.569346	-0.46068	337.073	395.546	5.91665	13.6828	15.5187	13.2238	101.693	101.272	102.114	-0.842059	14.4185	188
DATA	1534152617	300000000	8191	1	2018-08-13	09:30:17:300	14.2292	212.587	86.2874	-1.12441	0.52037	-0.472414	337.042	395.478	5.9085	13.6327	15.5746	13.1472	101.692	101.272	102.112	-0.839984	14.4185	120
DATA	1534152617	400000000	8191	1	2018-08-13	09:30:17:400	14.2282	213.618	86.2939	-0.977479	0.85606	-0.329313	337.01	395.459	5.93729	13.6557	15.5212	13.1893	101.688	101.267	102.108	-0.840473	14.4185	205
DATA	1534152617	500000000	8191	1	2018-08-13	09:30:17:500	14.2236	214.225	86.2874	-0.94789	1.19175	-0.329313	337.09	395.257	5.95306	13.6373	15.5416	13.1612	101.692	101.272	102.112	-0.839984	14.4185	133
DATA	1534152617	600000000	8191	1	2018-08-13	09:30:17:600	14.224	214.692	86.291	-1.45704	1.0489	-0.0374972	337.089	395.318	5.96677	13.6069	15.5429	13.123	101.688	101.268	102.108	-0.840485	14.4185	 49
DATA	1534152617	700000000	8191	1	2018-08-13	09:30:17:700	14.2267	214.69	86.2934	-1.28052	1.17644	0.117848	337.105	395.466	5.96782	13.6909	15.5136	13.2353	101.69	101.27	102.11	-0.840235	14.4185	189
DATA	1534152617	800000000	8191	1	2018-08-13	09:30:17:800	14.2299	214.443	86.3	-1.42439	1.20705	0.0344362	336.946	395.526	5.96054	13.6708	15.5149	13.2097	101.694	101.274	102.114	-0.839746	14.4185	 41
DATA	1534152617	900000000	8191	1	2018-08-13	09:30:17:900	14.2273	214.506	86.3067	-1.47336	1.25807	-0.349209	337.137	395.382	5.96122	13.6365	15.5886	13.1485	101.692	101.272	102.112	-0.839984	14.4185	197
DATA	1534152618	0	8191	1	2018-08-13	09:30:18:000	14.2277	214.765	86.2983	-0.978499	1.11216	-0.265542	337.089	395.372	5.96807	13.5763	15.4462	13.1089	101.692	101.272	102.112	-0.839984	14.4185	131
DATA	1534152618	100000000	8191	1	2018-08-13	09:30:18:100	14.2273	214.716	86.3026	-1.04074	1.49683	-0.237483	337.01	395.377	5.96698	13.6195	15.4882	13.1523	101.694	101.275	102.114	-0.839746	14.4185	137
DATA	1534152618	200000000	8191	1	2018-08-13	09:30:18:200	14.2213	214.983	86.2977	-0.770352	1.54376	0.0265287	337.01	395.223	5.97456	13.6363	15.5263	13.1638	101.691	101.272	102.11	-0.837922	14.4185	127
DATA	1534152618	300000000	8191	1	2018-08-13	09:30:18:300	14.2242	215.354	86.2983	-1.1693	1.49785	0.158152	336.995	395.287	5.98465	13.6567	15.5619	13.1804	101.693	101.275	102.112	-0.837672	14.4185	116
DATA	1534152618	400000000	8191	1	2018-08-13	09:30:18:400	14.2264	215.725	86.2965	-1.32745	1.60702	0.257889	336.932	395.419	5.99602	13.6241	15.4653	13.1638	101.689	101.27	102.108	-0.838161	14.4185	 97
DATA	1534152618	500000000	8191	1	2018-08-13	09:30:18:500	14.2271	216.018	86.2959	-1.44071	1.48152	0.157897	336.979	395.384	6.00334	13.6131	15.4665	13.1498	101.691	101.272	102.11	-0.837922	14.4185	 88
DATA	1534152618	600000000	8191	1	2018-08-13	09:30:18:600	14.2258	215.635	86.2983	-1.4101	1.40092	0.0505065	337.058	395.343	5.99262	13.6156	15.5352	13.1357	101.691	101.272	102.11	-0.837922	14.4185	 61
DATA	1534152618	700000000	8191	1	2018-08-13	09:30:18:700	14.2288	215.452	86.2941	-1.36214	1.32133	-0.0216821	337.092	395.539	5.98923	13.6088	15.4907	13.1383	101.691	101.272	102.11	-0.837922	14.4185	172
DATA	1534152618	800000000	8191	1	2018-08-13	09:30:18:800	14.2221	215.401	86.2953	-1.29582	1.32031	-0.13749	337.09	395.31	5.98716	13.6485	15.5619	13.1702	101.692	101.272	102.112	-0.839984	14.4185	 20
DATA	1534152618	900000000	8191	1	2018-08-13	09:30:18:900	14.2254	215.346	86.2904	-1.37847	1.35296	-0.185446	336.978	395.378	5.98527	13.6399	15.5492	13.1625	101.691	101.272	102.11	-0.837922	14.4185	173
DATA	1534152619	0	8191	1	2018-08-13	09:30:19:000	14.225	214.966	86.2976	-1.52234	1.46214	-0.201261	336.946	395.379	5.9749	13.6215	15.5238	13.1459	101.69	101.27	102.11	-0.840235	14.4185	 40
DATA	1534152619	100000000	8191	1	2018-08-13	09:30:19:100	14.2249	214.56	86.2941	-1.56927	1.67029	-0.0698928	336.802	395.329	5.9629	13.6189	15.5263	13.1421	101.697	101.277	102.116	-0.839508	14.4185	157
DATA	1534152619	200000000	8191	1	2018-08-13	09:30:19:200	14.2324	213.059	86.2916	-1.44173	1.72028	-0.277786	336.786	395.543	5.92125	13.6616	15.5352	13.1932	101.691	101.27	102.112	-0.842297	14.4185	122
DATA	1534152619	300000000	8191	1	2018-08-13	09:30:19:300	14.2299	212.22	86.2922	-1.43867	1.56009	0.134429	336.898	395.454	5.89767	13.6472	15.5861	13.1625	101.692	101.272	102.112	-0.839984	14.4185	111
DATA	1534152619	400000000	8191	1	2018-08-13	09:30:19:400	14.2284	213.065	86.2988	-1.64784	1.72028	0.055098	337.043	395.413	5.92116	13.6386	15.5276	13.1664	101.694	101.275	102.114	-0.839746	14.4185	149
DATA	1534152619	500000000	8191	1	2018-08-13	09:30:19:500	14.2337	213.076	86.2965	-1.50703	1.68559	-0.0227024	336.788	395.46	5.91994	13.5541	15.5289	13.0604	101.693	101.272	102.114	-0.842059	14.4185	188
DATA	1534152619	600000000	8191	1	2018-08-13	09:30:19:600	14.233	211.91	86.2965	-1.63253	1.68559	0.0380074	336.833	395.544	5.88911	13.6174	15.5645	13.1306	101.691	101.27	102.112	-0.842297	14.4185	 32
DATA	1534152619	700000000	8191	1	2018-08-13	09:30:19:700	14.2321	211.381	86.2989	-1.48969	1.75293	0.018366	336.725	395.508	5.87425	13.6603	15.539	13.1906	101.697	101.277	102.116	-0.839508	14.4185	119
DATA	1534152619	800000000	8191	1	2018-08-13	09:30:19:800	14.238	209.922	86.3037	-1.69579	1.87741	0.0545878	336.834	395.628	5.83307	13.6482	15.4934	13.1869	101.699	101.279	102.119	-0.839257	14.4185	204
DATA	1534152619	900000000	8191	1	2018-08-13	09:30:19:900	14.2344	209.313	86.2965	-1.7111	1.76722	0.142592	336.964	395.579	5.8169	13.6783	15.5315	13.215	101.698	101.277	102.119	-0.84157	14.4185	212
DATA	1534152620	0	8191	1	2018-08-13	09:30:20:000	14.2354	209.555	86.2989	-1.94782	1.92843	0.151009	336.964	395.556	5.82287	13.6088	15.5112	13.1333	101.693	101.272	102.114	-0.842059	14.4185	253
DATA	1534152620	100000000	8191	1	2018-08-13	09:30:20:100	14.2324	211.083	86.2977	-1.68049	1.99067	0.254318	336.883	395.468	5.86527	13.6183	15.5023	13.1473	101.693	101.272	102.114	-0.842059	14.4185	124
DATA	1534152620	200000000	8191	1	2018-08-13	09:30:20:200	14.2325	212.376	86.2983	-1.63253	1.75395	0.0663217	336.834	395.492	5.90148	13.5895	15.4501	13.1243	101.693	101.272	102.114	-0.842059	14.4185	161
DATA	1534152620	300000000	8191	1	2018-08-13	09:30:20:300	14.2252	212.554	86.2947	-1.52132	1.71926	0.0943808	336.787	395.301	5.9066	13.6216	15.5391	13.1422	101.697	101.277	102.117	-0.839496	14.4185	122
DATA	1534152620	400000000	8191	1	2018-08-13	09:30:20:400	14.2261	212.846	86.2977	-1.52234	1.86415	-0.177793	336.676	395.366	5.91534	13.6034	15.5709	13.1116	101.693	101.272	102.114	-0.842059	14.4185	167
DATA	1534152620	500000000	8191	1	2018-08-13	09:30:20:500	14.2264	212.217	86.2983	-1.5856	1.92843	-0.0535675	336.723	395.291	5.89661	13.6198	15.5353	13.1409	101.695	101.275	102.114	-0.839734	14.4185	188
DATA	1534152620	600000000	8191	1	2018-08-13	09:30:20:600	14.2294	211.67	86.2941	-1.66416	1.91006	-0.113767	336.659	395.394	5.88169	13.5969	15.4921	13.123	101.694	101.272	102.117	-0.844133	14.4185	 75
DATA	1534152620	700000000	8191	1	2018-08-13	09:30:20:700	14.2307	210.549	86.2947	-1.53458	2.0723	-0.105604	336.643	395.415	5.85033	13.6216	15.4934	13.1537	101.693	101.272	102.114	-0.842059	14.4185	 95
DATA	1534152620	800000000	8191	1	2018-08-13	09:30:20:800	14.2364	208.307	86.2947	-1.63253	1.92435	-0.102033	336.642	395.54	5.78755	13.5721	15.5061	13.0886	101.694	101.273	102.115	-0.842083	14.4185	105
DATA	1534152620	900000000	8191	1	2018-08-13	09:30:20:900	14.2402	207.427	86.2959	-1.69579	1.87843	-0.109431	336.548	395.683	5.76364	13.6045	15.4692	13.1384	101.697	101.275	102.119	-0.843883	14.4185	214
DATA	1534152621	0	8191	1	2018-08-13	09:30:21:000	14.2395	207.006	86.2953	-1.72844	1.89272	-0.0778004	336.644	395.688	5.75229	13.6035	15.5099	13.1269	101.697	101.275	102.119	-0.843883	14.4185	115
DATA	1534152621	100000000	8191	1	2018-08-13	09:30:21:100	14.2393	206.702	86.2977	-1.69477	1.99271	-0.00586692	336.8	395.636	5.74318	13.6178	15.5303	13.1397	101.697	101.275	102.119	-0.843883	14.4185	204
DATA	1534152621	200000000	8191	1	2018-08-13	09:30:21:200	14.2368	207.417	86.2971	-1.69579	1.9723	0.0464252	336.834	395.621	5.76382	13.6119	15.613	13.1116	101.696	101.275	102.117	-0.841832	14.4185	 72
DATA	1534152621	300000000	8191	1	2018-08-13	09:30:21:300	14.238	208.245	86.2971	-1.80599	2.03965	0.0341812	336.755	395.585	5.78583	13.6426	15.4705	13.1857	101.696	101.275	102.117	-0.841832	14.4185	145
DATA	1534152621	400000000	8191	1	2018-08-13	09:30:21:400	14.2315	208.587	86.2924	-1.79273	2.05495	-0.0976969	336.562	395.382	5.795	13.6086	15.4895	13.1384	101.694	101.273	102.115	-0.842083	14.2983	158
DATA	1534152621	500000000	8191	1	2018-08-13	09:30:21:500	14.2372	207.718	86.2947	-1.76007	1.97434	-0.0902995	336.565	395.535	5.77076	13.589	15.5341	13.1027	101.695	101.273	102.117	-0.844145	14.2983	190
DATA	1534152621	600000000	8191	1	2018-08-13	09:30:21:600	14.242	206.541	86.2977	-1.82231	1.89476	-0.157897	336.674	395.741	5.73913	13.6503	15.529	13.1806	101.692	101.27	102.115	-0.844395	14.2983	 39
DATA	1534152621	700000000	8191	1	2018-08-13	09:30:21:700	14.237	206.972	86.3	-1.82334	1.94271	-0.165549	336.483	395.563	5.75054	13.6091	15.5939	13.1129	101.692	101.27	102.115	-0.844395	14.2983	185
DATA	1534152621	800000000	8191	1	2018-08-13	09:30:21:800	14.2389	205.747	86.297	-1.87333	1.78252	-0.105604	336.676	395.633	5.71673	13.5898	15.4667	13.1206	101.693	101.273	102.113	-0.840008	14.2983	139
DATA	1534152621	900000000	8191	1	2018-08-13	09:30:21:900	14.2358	208.32	86.3018	-1.82231	1.70498	-0.0173457	336.705	395.483	5.7873	13.6153	15.4311	13.1614	101.694	101.273	102.115	-0.842083	14.2983	107
DATA	1534152622	0	8191	1	2018-08-13	09:30:22:000	14.2318	209.521	86.2928	-1.92027	1.62437	-0.181619	336.69	395.471	5.82214	13.6261	15.398	13.1831	101.694	101.273	102.115	-0.842083	14.2983	181
DATA	1534152622	100000000	8191	1	2018-08-13	09:30:22:100	14.239	209.262	86.2953	-1.71314	1.51009	-0.257634	336.498	395.71	5.8155	13.6521	15.4769	13.1959	101.694	101.273	102.115	-0.842083	14.2983	 17
DATA	1534152622	200000000	8191	1	2018-08-13	09:30:22:200	14.2421	208.007	86.2965	-1.75905	1.51213	-0.206107	336.515	395.66	5.77866	13.6133	15.4464	13.155	101.697	101.275	102.119	-0.843906	14.2983	 58
